model,cadence_bars,cadence_minutes,phase,phase_offset_minutes,sleeve_count,capital_fraction_per_sleeve,selected_cohorts,cost_bps,total_periods,total_gross_log_return,total_turnover,break_even_cost_bps,equal_weighted_gross_mean_return,pooled_gross_mean_return,equal_weighted_mean_turnover,pooled_mean_turnover,equal_weighted_net_mean_return,pooled_net_mean_return,equal_weighted_annualized_net_return,pooled_annualized_net_return,positive_sleeve_fraction,all_sleeves_positive
reversal_12,12,60,11,55,1,1,11,0,4341,0.289059907187,6770.49999998,0.426940266137,6.65883223191e-05,6.65883223191e-05,1.55966367196,1.55966367196,6.65883223191e-05,6.65883223191e-05,0.583313703515,0.583313703515,1,True
reversal_12,12,60,11,55,1,1,11,1,4341,0.289059907187,6770.49999998,0.426940266137,6.65883223191e-05,6.65883223191e-05,1.55966367196,1.55966367196,-8.93780448769e-05,-8.9378044877e-05,-0.782951673122,-0.782951673122,0,False
reversal_12,12,60,11,55,1,1,11,2,4341,0.289059907187,6770.49999998,0.426940266137,6.65883223191e-05,6.65883223191e-05,1.55966367196,1.55966367196,-0.000245344412073,-0.000245344412073,-2.14921704976,-2.14921704976,0,False
reversal_12,12,60,11,55,1,1,11,5,4341,0.289059907187,6770.49999998,0.426940266137,6.65883223191e-05,6.65883223191e-05,1.55966367196,1.55966367196,-0.000713243513661,-0.000713243513661,-6.24801317967,-6.24801317967,0,False
reversal_12,12,60,11,55,1,1,11,10,4341,0.289059907187,6770.49999998,0.426940266137,6.65883223191e-05,6.65883223191e-05,1.55966367196,1.55966367196,-0.00149307534964,-0.00149307534964,-13.0793400629,-13.0793400629,0,False
ridge,1,5,0,0,12,0.0833333333333,"0,1,2,3,4,5,6,7,8,9,10,11",0,52092,2.27724496283,72573.2499999,0.313785721713,4.37158289724e-05,4.37158289724e-05,1.39317457575,1.39317457575,4.37158289724e-05,4.37158289724e-05,0.382950661798,0.382950661798,0.916666666667,False
ridge,1,5,0,0,12,0.0833333333333,"0,1,2,3,4,5,6,7,8,9,10,11",1,52092,2.27724496283,72573.2499999,0.313785721713,4.37158289724e-05,4.37158289724e-05,1.39317457575,1.39317457575,-9.56016286025e-05,-9.56016286025e-05,-0.837470266558,-0.837470266558,0,False
ridge,1,5,0,0,12,0.0833333333333,"0,1,2,3,4,5,6,7,8,9,10,11",2,52092,2.27724496283,72573.2499999,0.313785721713,4.37158289724e-05,4.37158289724e-05,1.39317457575,1.39317457575,-0.000234919086177,-0.000234919086177,-2.05789119491,-2.05789119491,0,False
ridge,1,5,0,0,12,0.0833333333333,"0,1,2,3,4,5,6,7,8,9,10,11",5,52092,2.27724496283,72573.2499999,0.313785721713,4.37158289724e-05,4.37158289724e-05,1.39317457575,1.39317457575,-0.000652871458902,-0.000652871458902,-5.71915397998,-5.71915397998,0,False
ridge,1,5,0,0,12,0.0833333333333,"0,1,2,3,4,5,6,7,8,9,10,11",10,52092,2.27724496283,72573.2499999,0.313785721713,4.37158289724e-05,4.37158289724e-05,1.39317457575,1.39317457575,-0.00134945874678,-0.00134945874678,-11.8212586218,-11.8212586218,0,False
ridge,3,15,0,0,4,0.25,"0,3,6,9",0,17364,0.48927876494,24007.5,0.203802463788,2.81777680799e-05,2.81777680799e-05,1.38260193504,1.38260193504,2.81777680799e-05,2.81777680799e-05,0.24683724838,0.24683724838,0.75,False
ridge,3,15,0,0,4,0.25,"0,3,6,9",1,17364,0.48927876494,24007.5,0.203802463788,2.81777680799e-05,2.81777680799e-05,1.38260193504,1.38260193504,-0.000110082425424,-0.000110082425424,-0.964322046713,-0.964322046713,0,False
ridge,3,15,0,0,4,0.25,"0,3,6,9",2,17364,0.48927876494,24007.5,0.203802463788,2.81777680799e-05,2.81777680799e-05,1.38260193504,1.38260193504,-0.000248342618928,-0.000248342618928,-2.17548134181,-2.17548134181,0,False
ridge,3,15,0,0,4,0.25,"0,3,6,9",5,17364,0.48927876494,24007.5,0.203802463788,2.81777680799e-05,2.81777680799e-05,1.38260193504,1.38260193504,-0.000663123199439,-0.000663123199439,-5.80895922708,-5.80895922709,0,False
ridge,3,15,0,0,4,0.25,"0,3,6,9",10,17364,0.48927876494,24007.5,0.203802463788,2.81777680799e-05,2.81777680799e-05,1.38260193504,1.38260193504,-0.00135442416696,-0.00135442416696,-11.8647557025,-11.8647557026,0,False
ridge,3,15,1,5,4,0.25,"1,4,7,10",0,17364,0.962459751237,24266.5,0.3966207534,5.54284583758e-05,5.54284583758e-05,1.39751785303,1.39751785303,5.54284583758e-05,5.54284583758e-05,0.485553295372,0.485553295372,1,True
ridge,3,15,1,5,4,0.25,"1,4,7,10",1,17364,0.962459751237,24266.5,0.3966207534,5.54284583758e-05,5.54284583758e-05,1.39751785303,1.39751785303,-8.4323326927e-05,-8.4323326927e-05,-0.73867234388,-0.73867234388,0,False
ridge,3,15,1,5,4,0.25,"1,4,7,10",2,17364,0.962459751237,24266.5,0.3966207534,5.54284583758e-05,5.54284583758e-05,1.39751785303,1.39751785303,-0.00022407511223,-0.00022407511223,-1.96289798313,-1.96289798313,0,False
ridge,3,15,1,5,4,0.25,"1,4,7,10",5,17364,0.962459751237,24266.5,0.3966207534,5.54284583758e-05,5.54284583758e-05,1.39751785303,1.39751785303,-0.000643330468138,-0.000643330468138,-5.63557490089,-5.63557490089,0,False
ridge,3,15,1,5,4,0.25,"1,4,7,10",10,17364,0.962459751237,24266.5,0.3966207534,5.54284583758e-05,5.54284583758e-05,1.39751785303,1.39751785303,-0.00134208939465,-0.00134208939465,-11.7567030971,-11.7567030971,0,False
ridge,3,15,2,10,4,0.25,"2,5,8,11",0,17364,0.825506446653,24299.25,0.339725072442,4.75412604615e-05,4.75412604615e-05,1.39940393918,1.39940393918,4.75412604615e-05,4.75412604615e-05,0.416461441643,0.416461441643,1,True
ridge,3,15,2,10,4,0.25,"2,5,8,11",1,17364,0.825506446653,24299.25,0.339725072442,4.75412604615e-05,4.75412604615e-05,1.39940393918,1.39940393918,-9.23991334567e-05,-9.23991334567e-05,-0.809416409081,-0.809416409081,0,False
ridge,3,15,2,10,4,0.25,"2,5,8,11",2,17364,0.825506446653,24299.25,0.339725072442,4.75412604615e-05,4.75412604615e-05,1.39940393918,1.39940393918,-0.000232339527375,-0.000232339527375,-2.0352942598,-2.0352942598,0,False
ridge,3,15,2,10,4,0.25,"2,5,8,11",5,17364,0.825506446653,24299.25,0.339725072442,4.75412604615e-05,4.75412604615e-05,1.39940393918,1.39940393918,-0.00065216070913,-0.00065216070913,-5.71292781198,-5.71292781198,0,False
ridge,3,15,2,10,4,0.25,"2,5,8,11",10,17364,0.825506446653,24299.25,0.339725072442,4.75412604615e-05,4.75412604615e-05,1.39940393918,1.39940393918,-0.00135186267872,-0.00135186267872,-11.8423170656,-11.8423170656,0,False
ridge,6,30,0,0,2,0.5,"0,6",0,8682,0.35665672698,11927,0.299033056913,4.10800192328e-05,4.10800192329e-05,1.37376180604,1.37376180604,4.10800192328e-05,4.10800192329e-05,0.359860968479,0.35986096848,1,True
ridge,6,30,0,0,2,0.5,"0,6",1,8682,0.35665672698,11927,0.299033056913,4.10800192328e-05,4.10800192329e-05,1.37376180604,1.37376180604,-9.62961613707e-05,-9.62961613707e-05,-0.843554373607,-0.843554373607,0,False
ridge,6,30,0,0,2,0.5,"0,6",2,8682,0.35665672698,11927,0.299033056913,4.10800192328e-05,4.10800192329e-05,1.37376180604,1.37376180604,-0.000233672341974,-0.000233672341974,-2.04696971569,-2.04696971569,0,False
ridge,6,30,0,0,2,0.5,"0,6",5,8682,0.35665672698,11927,0.299033056913,4.10800192328e-05,4.10800192329e-05,1.37376180604,1.37376180604,-0.000645800883785,-0.000645800883785,-5.65721574195,-5.65721574196,0,False
ridge,6,30,0,0,2,0.5,"0,6",10,8682,0.35665672698,11927,0.299033056913,4.10800192328e-05,4.10800192329e-05,1.37376180604,1.37376180604,-0.0013326817868,-0.0013326817868,-11.6742924524,-11.6742924524,0,False
ridge,6,30,1,5,2,0.5,"1,7",0,8682,0.596421422421,12087.5,0.493419997868,6.86963167958e-05,6.86963167958e-05,1.39224832988,1.39224832987,6.86963167958e-05,6.86963167958e-05,0.601779735131,0.601779735131,1,True
ridge,6,30,1,5,2,0.5,"1,7",1,8682,0.596421422421,12087.5,0.493419997868,6.86963167958e-05,6.86963167958e-05,1.39224832988,1.39224832987,-7.05285161917e-05,-7.05285161917e-05,-0.617829801839,-0.617829801839,0,False
ridge,6,30,1,5,2,0.5,"1,7",2,8682,0.596421422421,12087.5,0.493419997868,6.86963167958e-05,6.86963167958e-05,1.39224832988,1.39224832987,-0.000209753349179,-0.000209753349179,-1.83743933881,-1.83743933881,0,False
ridge,6,30,1,5,2,0.5,"1,7",5,8682,0.596421422421,12087.5,0.493419997868,6.86963167958e-05,6.86963167958e-05,1.39224832988,1.39224832987,-0.000627427848142,-0.000627427848141,-5.49626794972,-5.49626794972,0,False
ridge,6,30,1,5,2,0.5,"1,7",10,8682,0.596421422421,12087.5,0.493419997868,6.86963167958e-05,6.86963167958e-05,1.39224832988,1.39224832987,-0.00132355201308,-0.00132355201308,-11.5943156346,-11.5943156346,0,False
ridge,6,30,2,10,2,0.5,"2,8",0,8682,0.18972000611,12111.5,0.15664451646,2.1852108513e-05,2.18521085131e-05,1.39501266989,1.39501266989,2.1852108513e-05,2.18521085131e-05,0.191424470574,0.191424470574,1,True
ridge,6,30,2,10,2,0.5,"2,8",1,8682,0.18972000611,12111.5,0.15664451646,2.1852108513e-05,2.18521085131e-05,1.39501266989,1.39501266989,-0.000117649158476,-0.000117649158476,-1.03060662825,-1.03060662825,0,False
ridge,6,30,2,10,2,0.5,"2,8",2,8682,0.18972000611,12111.5,0.15664451646,2.1852108513e-05,2.18521085131e-05,1.39501266989,1.39501266989,-0.000257150425465,-0.000257150425465,-2.25263772707,-2.25263772707,0,False
ridge,6,30,2,10,2,0.5,"2,8",5,8682,0.18972000611,12111.5,0.15664451646,2.1852108513e-05,2.18521085131e-05,1.39501266989,1.39501266989,-0.000675654226432,-0.000675654226432,-5.91873102354,-5.91873102354,0,False
ridge,6,30,2,10,2,0.5,"2,8",10,8682,0.18972000611,12111.5,0.15664451646,2.1852108513e-05,2.18521085131e-05,1.39501266989,1.39501266989,-0.00137316056138,-0.00137316056138,-12.0288865177,-12.0288865177,0,False
ridge,6,30,3,15,2,0.5,"3,9",0,8682,0.13262203796,12080.5,0.109781911311,1.52755169269e-05,1.52755169269e-05,1.39144206404,1.39144206404,1.52755169269e-05,1.52755169269e-05,0.13381352828,0.13381352828,0.5,False
ridge,6,30,3,15,2,0.5,"3,9",1,8682,0.13262203796,12080.5,0.109781911311,1.52755169269e-05,1.52755169269e-05,1.39144206404,1.39144206404,-0.000123868689477,-0.000123868689477,-1.08508971982,-1.08508971982,0,False
ridge,6,30,3,15,2,0.5,"3,9",2,8682,0.13262203796,12080.5,0.109781911311,1.52755169269e-05,1.52755169269e-05,1.39144206404,1.39144206404,-0.000263012895881,-0.000263012895881,-2.30399296792,-2.30399296792,0,False
ridge,6,30,3,15,2,0.5,"3,9",5,8682,0.13262203796,12080.5,0.109781911311,1.52755169269e-05,1.52755169269e-05,1.39144206404,1.39144206404,-0.000680445515093,-0.000680445515093,-5.96070271222,-5.96070271222,0,False
ridge,6,30,3,15,2,0.5,"3,9",10,8682,0.13262203796,12080.5,0.109781911311,1.52755169269e-05,1.52755169269e-05,1.39144206404,1.39144206404,-0.00137616654711,-0.00137616654711,-12.0552189527,-12.0552189527,0,False
ridge,6,30,4,20,2,0.5,"4,10",0,8682,0.366038328816,12179,0.300548755083,4.21605999558e-05,4.21605999558e-05,1.40278737618,1.40278737618,4.21605999558e-05,4.21605999558e-05,0.369326855612,0.369326855613,1,True
ridge,6,30,4,20,2,0.5,"4,10",1,8682,0.366038328816,12179,0.300548755083,4.21605999558e-05,4.21605999558e-05,1.40278737618,1.40278737618,-9.81181376623e-05,-9.81181376623e-05,-0.859514885921,-0.859514885922,0,False
ridge,6,30,4,20,2,0.5,"4,10",2,8682,0.366038328816,12179,0.300548755083,4.21605999558e-05,4.21605999558e-05,1.40278737618,1.40278737618,-0.00023839687528,-0.00023839687528,-2.08835662745,-2.08835662746,0,False
ridge,6,30,4,20,2,0.5,"4,10",5,8682,0.366038328816,12179,0.300548755083,4.21605999558e-05,4.21605999558e-05,1.40278737618,1.40278737618,-0.000659233088134,-0.000659233088135,-5.77488185206,-5.77488185206,0,False
ridge,6,30,4,20,2,0.5,"4,10",10,8682,0.366038328816,12179,0.300548755083,4.21605999558e-05,4.21605999558e-05,1.40278737618,1.40278737618,-0.00136062677622,-0.00136062677622,-11.9190905597,-11.9190905597,0,False
ridge,6,30,5,25,2,0.5,"5,11",0,8682,0.635786440543,12187.75,0.521660224852,7.323041241e-05,7.32304124099e-05,1.40379520848,1.40379520848,7.323041241e-05,7.32304124099e-05,0.641498412712,0.641498412711,1,True
ridge,6,30,5,25,2,0.5,"5,11",1,8682,0.635786440543,12187.75,0.521660224852,7.323041241e-05,7.32304124099e-05,1.40379520848,1.40379520848,-6.71491084375e-05,-6.71491084376e-05,-0.588226189912,-0.588226189913,0,False
ridge,6,30,5,25,2,0.5,"5,11",2,8682,0.635786440543,12187.75,0.521660224852,7.323041241e-05,7.32304124099e-05,1.40379520848,1.40379520848,-0.000207528629285,-0.000207528629285,-1.81795079254,-1.81795079254,0,False
ridge,6,30,5,25,2,0.5,"5,11",5,8682,0.635786440543,12187.75,0.521660224852,7.323041241e-05,7.32304124099e-05,1.40379520848,1.40379520848,-0.000628667191827,-0.000628667191828,-5.50712460041,-5.50712460041,0,False
ridge,6,30,5,25,2,0.5,"5,11",10,8682,0.635786440543,12187.75,0.521660224852,7.323041241e-05,7.32304124099e-05,1.40379520848,1.40379520848,-0.00133056479606,-0.00133056479607,-11.6557476135,-11.6557476135,0,False
ridge,12,60,0,0,1,1,0,0,4341,0.182020545651,5908.25000001,0.308078611519,4.19305564733e-05,4.19305564734e-05,1.36103432389,1.36103432389,4.19305564733e-05,4.19305564734e-05,0.367311674706,0.367311674707,1,True
ridge,12,60,0,0,1,1,0,1,4341,0.182020545651,5908.25000001,0.308078611519,4.19305564733e-05,4.19305564734e-05,1.36103432389,1.36103432389,-9.41728759157e-05,-9.41728759157e-05,-0.824954393022,-0.824954393021,0,False
ridge,12,60,0,0,1,1,0,2,4341,0.182020545651,5908.25000001,0.308078611519,4.19305564733e-05,4.19305564734e-05,1.36103432389,1.36103432389,-0.000230276308305,-0.000230276308305,-2.01722046075,-2.01722046075,0,False
ridge,12,60,0,0,1,1,0,5,4341,0.182020545651,5908.25000001,0.308078611519,4.19305564733e-05,4.19305564734e-05,1.36103432389,1.36103432389,-0.000638586605472,-0.000638586605472,-5.59401866393,-5.59401866393,0,False
ridge,12,60,0,0,1,1,0,10,4341,0.182020545651,5908.25000001,0.308078611519,4.19305564733e-05,4.19305564734e-05,1.36103432389,1.36103432389,-0.00131910376742,-0.00131910376742,-11.5553490026,-11.5553490026,0,False
ridge,12,60,1,5,1,1,1,0,4341,0.38821515759,6057.99999998,0.640830567169,8.94298911749e-05,8.94298911748e-05,1.39553098364,1.39553098364,8.94298911749e-05,8.94298911748e-05,0.783405846692,0.783405846692,1,True
ridge,12,60,1,5,1,1,1,1,4341,0.38821515759,6057.99999998,0.640830567169,8.94298911749e-05,8.94298911748e-05,1.39553098364,1.39553098364,-5.01232071891e-05,-5.01232071891e-05,-0.439079294977,-0.439079294977,0,False
ridge,12,60,1,5,1,1,1,2,4341,0.38821515759,6057.99999998,0.640830567169,8.94298911749e-05,8.94298911748e-05,1.39553098364,1.39553098364,-0.000189676305553,-0.000189676305553,-1.66156443665,-1.66156443665,0,False
ridge,12,60,1,5,1,1,1,5,4341,0.38821515759,6057.99999998,0.640830567169,8.94298911749e-05,8.94298911748e-05,1.39553098364,1.39553098364,-0.000608335600645,-0.000608335600645,-5.32901986165,-5.32901986165,0,False
ridge,12,60,1,5,1,1,1,10,4341,0.38821515759,6057.99999998,0.640830567169,8.94298911749e-05,8.94298911748e-05,1.39553098364,1.39553098364,-0.00130610109247,-0.00130610109246,-11.44144557,-11.44144557,0,False
ridge,12,60,2,10,1,1,2,0,4341,0.0606773234184,6032.74999999,0.100579873886,1.39777294214e-05,1.39777294214e-05,1.38971435153,1.38971435153,1.39777294214e-05,1.39777294214e-05,0.122444909731,0.122444909732,1,True
ridge,12,60,2,10,1,1,2,1,4341,0.0606773234184,6032.74999999,0.100579873886,1.39777294214e-05,1.39777294214e-05,1.38971435153,1.38971435153,-0.000124993705732,-0.000124993705732,-1.09494486221,-1.09494486221,0,False
ridge,12,60,2,10,1,1,2,2,4341,0.0606773234184,6032.74999999,0.100579873886,1.39777294214e-05,1.39777294214e-05,1.38971435153,1.38971435153,-0.000263965140885,-0.000263965140884,-2.31233463415,-2.31233463415,0,False
ridge,12,60,2,10,1,1,2,5,4341,0.0606773234184,6032.74999999,0.100579873886,1.39777294214e-05,1.39777294214e-05,1.38971435153,1.38971435153,-0.000680879446344,-0.000680879446343,-5.96450394997,-5.96450394997,0,False
ridge,12,60,2,10,1,1,2,10,4341,0.0606773234184,6032.74999999,0.100579873886,1.39777294214e-05,1.39777294214e-05,1.38971435153,1.38971435153,-0.00137573662211,-0.00137573662211,-12.0514528097,-12.0514528097,0,False
ridge,12,60,3,15,1,1,3,0,4341,0.155895058584,6006.75000001,0.259533122876,3.59122457001e-05,3.59122457001e-05,1.38372494817,1.38372494817,3.59122457001e-05,3.59122457001e-05,0.314591272333,0.314591272333,1,True
ridge,12,60,3,15,1,1,3,1,4341,0.155895058584,6006.75000001,0.259533122876,3.59122457001e-05,3.59122457001e-05,1.38372494817,1.38372494817,-0.000102460249117,-0.000102460249117,-0.897551782264,-0.897551782265,0,False
ridge,12,60,3,15,1,1,3,2,4341,0.155895058584,6006.75000001,0.259533122876,3.59122457001e-05,3.59122457001e-05,1.38372494817,1.38372494817,-0.000240832743934,-0.000240832743934,-2.10969483686,-2.10969483686,0,False
ridge,12,60,3,15,1,1,3,5,4341,0.155895058584,6006.75000001,0.259533122876,3.59122457001e-05,3.59122457001e-05,1.38372494817,1.38372494817,-0.000655950228385,-0.000655950228385,-5.74612400065,-5.74612400066,0,False
ridge,12,60,3,15,1,1,3,10,4341,0.155895058584,6006.75000001,0.259533122876,3.59122457001e-05,3.59122457001e-05,1.38372494817,1.38372494817,-0.00134781270247,-0.00134781270247,-11.8068392736,-11.8068392736,0,False
ridge,12,60,4,20,1,1,4,0,4341,0.224001155239,6056.49999999,0.369852481201,5.16012797141e-05,5.16012797141e-05,1.39518544114,1.39518544114,5.16012797141e-05,5.16012797141e-05,0.452027210296,0.452027210296,1,True
ridge,12,60,4,20,1,1,4,1,4341,0.224001155239,6056.49999999,0.369852481201,5.16012797141e-05,5.16012797141e-05,1.39518544114,1.39518544114,-8.79172643999e-05,-8.79172643999e-05,-0.770155236143,-0.770155236143,0,False
ridge,12,60,4,20,1,1,4,2,4341,0.224001155239,6056.49999999,0.369852481201,5.16012797141e-05,5.16012797141e-05,1.39518544114,1.39518544114,-0.000227435808514,-0.000227435808514,-1.99233768258,-1.99233768258,0,False
ridge,12,60,4,20,1,1,4,5,4341,0.224001155239,6056.49999999,0.369852481201,5.16012797141e-05,5.16012797141e-05,1.39518544114,1.39518544114,-0.000645991440856,-0.000645991440856,-5.6588850219,-5.6588850219,0,False
ridge,12,60,4,20,1,1,4,10,4341,0.224001155239,6056.49999999,0.369852481201,5.16012797141e-05,5.16012797141e-05,1.39518544114,1.39518544114,-0.00134358416143,-0.00134358416143,-11.7697972541,-11.7697972541,0,False
ridge,12,60,5,25,1,1,5,0,4341,0.306156131248,6099.99999999,0.501895297129,7.05266370072e-05,7.05266370071e-05,1.40520617369,1.40520617369,7.05266370072e-05,7.05266370071e-05,0.617813340183,0.617813340183,1,True
ridge,12,60,5,25,1,1,5,1,4341,0.306156131248,6099.99999999,0.501895297129,7.05266370072e-05,7.05266370071e-05,1.40520617369,1.40520617369,-6.99939803618e-05,-6.99939803619e-05,-0.613147267969,-0.61314726797,0,False
ridge,12,60,5,25,1,1,5,2,4341,0.306156131248,6099.99999999,0.501895297129,7.05266370072e-05,7.05266370071e-05,1.40520617369,1.40520617369,-0.000210514597731,-0.000210514597731,-1.84410787612,-1.84410787612,0,False
ridge,12,60,5,25,1,1,5,5,4341,0.306156131248,6099.99999999,0.501895297129,7.05266370072e-05,7.05266370071e-05,1.40520617369,1.40520617369,-0.000632076449838,-0.000632076449838,-5.53698970058,-5.53698970058,0,False
ridge,12,60,5,25,1,1,5,10,4341,0.306156131248,6099.99999999,0.501895297129,7.05266370072e-05,7.05266370071e-05,1.40520617369,1.40520617369,-0.00133467953668,-0.00133467953668,-11.6917927413,-11.6917927413,0,False
ridge,12,60,6,30,1,1,6,0,4341,0.174636181329,6018.74999999,0.290153572302,4.02294819923e-05,4.02294819924e-05,1.38648928818,1.38648928818,4.02294819923e-05,4.02294819924e-05,0.352410262253,0.352410262253,1,True
ridge,12,60,6,30,1,1,6,1,4341,0.174636181329,6018.74999999,0.290153572302,4.02294819923e-05,4.02294819924e-05,1.38648928818,1.38648928818,-9.84194468257e-05,-9.84194468256e-05,-0.862154354193,-0.862154354192,0,False
ridge,12,60,6,30,1,1,6,2,4341,0.174636181329,6018.74999999,0.290153572302,4.02294819923e-05,4.02294819924e-05,1.38648928818,1.38648928818,-0.000237068375644,-0.000237068375644,-2.07671897064,-2.07671897064,0,False
ridge,12,60,6,30,1,1,6,5,4341,0.174636181329,6018.74999999,0.290153572302,4.02294819923e-05,4.02294819924e-05,1.38648928818,1.38648928818,-0.000653015162098,-0.000653015162098,-5.72041281998,-5.72041281998,0,False
ridge,12,60,6,30,1,1,6,10,4341,0.174636181329,6018.74999999,0.290153572302,4.02294819923e-05,4.02294819924e-05,1.38648928818,1.38648928818,-0.00134625980619,-0.00134625980619,-11.7932359022,-11.7932359022,0,False
ridge,12,60,7,35,1,1,7,0,4341,0.208206264831,6029.49999999,0.345312654169,4.79627424167e-05,4.79627424167e-05,1.38896567611,1.38896567611,4.79627424167e-05,4.79627424167e-05,0.42015362357,0.420153623571,1,True
ridge,12,60,7,35,1,1,7,1,4341,0.208206264831,6029.49999999,0.345312654169,4.79627424167e-05,4.79627424167e-05,1.38896567611,1.38896567611,-9.09338251943e-05,-9.09338251942e-05,-0.796580308702,-0.796580308701,0,False
ridge,12,60,7,35,1,1,7,2,4341,0.208206264831,6029.49999999,0.345312654169,4.79627424167e-05,4.79627424167e-05,1.38896567611,1.38896567611,-0.000229830392805,-0.000229830392805,-2.01331424097,-2.01331424097,0,False
ridge,12,60,7,35,1,1,7,5,4341,0.208206264831,6029.49999999,0.345312654169,4.79627424167e-05,4.79627424167e-05,1.38896567611,1.38896567611,-0.000646520095638,-0.000646520095638,-5.66351603779,-5.66351603779,0,False
ridge,12,60,7,35,1,1,7,10,4341,0.208206264831,6029.49999999,0.345312654169,4.79627424167e-05,4.79627424167e-05,1.38896567611,1.38896567611,-0.00134100293369,-0.00134100293369,-11.7471856992,-11.7471856991,0,False
ridge,12,60,8,40,1,1,8,0,4341,0.129042682692,6078.74999999,0.212284898527,2.97264876047e-05,2.97264876047e-05,1.40031098825,1.40031098825,2.97264876047e-05,2.97264876047e-05,0.260404031417,0.260404031417,1,True
ridge,12,60,8,40,1,1,8,1,4341,0.129042682692,6078.74999999,0.212284898527,2.97264876047e-05,2.97264876047e-05,1.40031098825,1.40031098825,-0.00011030461122,-0.00011030461122,-0.96626839429,-0.966268394289,0,False
ridge,12,60,8,40,1,1,8,2,4341,0.129042682692,6078.74999999,0.212284898527,2.97264876047e-05,2.97264876047e-05,1.40031098825,1.40031098825,-0.000250335710045,-0.000250335710045,-2.19294082,-2.19294082,0,False
ridge,12,60,8,40,1,1,8,5,4341,0.129042682692,6078.74999999,0.212284898527,2.97264876047e-05,2.97264876047e-05,1.40031098825,1.40031098825,-0.00067042900652,-0.00067042900652,-5.87295809712,-5.87295809711,0,False
ridge,12,60,8,40,1,1,8,10,4341,0.129042682692,6078.74999999,0.212284898527,2.97264876047e-05,2.97264876047e-05,1.40031098825,1.40031098825,-0.00137058450065,-0.00137058450064,-12.0063202257,-12.0063202256,0,False
ridge,12,60,9,45,1,1,9,0,4341,-0.0232730206244,6073.74999999,-0.0383173832055,-5.36121184622e-06,-5.36121184621e-06,1.39915917991,1.39915917991,-5.36121184622e-06,-5.36121184621e-06,-0.0469642157729,-0.0469642157728,0,False
ridge,12,60,9,45,1,1,9,1,4341,-0.0232730206244,6073.74999999,-0.0383173832055,-5.36121184622e-06,-5.36121184621e-06,1.39915917991,1.39915917991,-0.000145277129837,-0.000145277129837,-1.27262765737,-1.27262765737,0,False
ridge,12,60,9,45,1,1,9,2,4341,-0.0232730206244,6073.74999999,-0.0383173832055,-5.36121184622e-06,-5.36121184621e-06,1.39915917991,1.39915917991,-0.000285193047828,-0.000285193047828,-2.49829109898,-2.49829109898,0,False
ridge,12,60,9,45,1,1,9,5,4341,-0.0232730206244,6073.74999999,-0.0383173832055,-5.36121184622e-06,-5.36121184621e-06,1.39915917991,1.39915917991,-0.000704940801801,-0.000704940801801,-6.17528142378,-6.17528142378,0,False
ridge,12,60,9,45,1,1,9,10,4341,-0.0232730206244,6073.74999999,-0.0383173832055,-5.36121184622e-06,-5.36121184621e-06,1.39915917991,1.39915917991,-0.00140452039176,-0.00140452039176,-12.3035986318,-12.3035986318,0,False
ridge,12,60,10,50,1,1,10,0,4341,0.142037173577,6122.50000001,0.231992116908,3.27199201974e-05,3.27199201974e-05,1.41038931122,1.41038931122,3.27199201974e-05,3.27199201974e-05,0.286626500929,0.286626500929,1,True
ridge,12,60,10,50,1,1,10,1,4341,0.142037173577,6122.50000001,0.231992116908,3.27199201974e-05,3.27199201974e-05,1.41038931122,1.41038931122,-0.000108319010925,-0.000108319010925,-0.948874535699,-0.9488745357,0,False
ridge,12,60,10,50,1,1,10,2,4341,0.142037173577,6122.50000001,0.231992116908,3.27199201974e-05,3.27199201974e-05,1.41038931122,1.41038931122,-0.000249357942047,-0.000249357942047,-2.18437557233,-2.18437557233,0,False
ridge,12,60,10,50,1,1,10,5,4341,0.142037173577,6122.50000001,0.231992116908,3.27199201974e-05,3.27199201974e-05,1.41038931122,1.41038931122,-0.000672474735413,-0.000672474735413,-5.89087868221,-5.89087868222,0,False
ridge,12,60,10,50,1,1,10,10,4341,0.142037173577,6122.50000001,0.231992116908,3.27199201974e-05,3.27199201974e-05,1.41038931122,1.41038931122,-0.00137766939102,-0.00137766939102,-12.0683838654,-12.0683838654,0,False
ridge,12,60,11,55,1,1,11,0,4341,0.329630309295,6087.74999999,0.541464924308,7.59341878128e-05,7.59341878127e-05,1.40238424326,1.40238424326,7.59341878128e-05,7.59341878127e-05,0.66518348524,0.665183485239,1,True
ridge,12,60,11,55,1,1,11,1,4341,0.329630309295,6087.74999999,0.541464924308,7.59341878128e-05,7.59341878127e-05,1.40238424326,1.40238424326,-6.43042365132e-05,-6.43042365132e-05,-0.563305111856,-0.563305111856,0,False
ridge,12,60,11,55,1,1,11,2,4341,0.329630309295,6087.74999999,0.541464924308,7.59341878128e-05,7.59341878127e-05,1.40238424326,1.40238424326,-0.000204542660839,-0.000204542660839,-1.79179370895,-1.79179370895,0,False
ridge,12,60,11,55,1,1,11,5,4341,0.329630309295,6087.74999999,0.541464924308,7.59341878128e-05,7.59341878127e-05,1.40238424326,1.40238424326,-0.000625257933817,-0.000625257933817,-5.47725950024,-5.47725950024,0,False
ridge,12,60,11,55,1,1,11,10,4341,0.329630309295,6087.74999999,0.541464924308,7.59341878128e-05,7.59341878127e-05,1.40238424326,1.40238424326,-0.00132645005545,-0.00132645005545,-11.6197024857,-11.6197024857,0,False
