model,cost_bps,cohort_count,total_periods,mean_cohort_net_return,median_cohort_net_return,worst_cohort_net_return,best_cohort_net_return,mean_cohort_annualized_net_return,median_cohort_annualized_net_return,worst_cohort_annualized_net_return,best_cohort_annualized_net_return,positive_cohort_fraction,pooled_mean_net_return,pooled_annualized_net_return,pooled_cumulative_net_log_return,mean_turnover
reversal_12,3.7,12,52092,-0.000482581206542,-0.000486739690715,-0.000510487236306,-0.000451644385024,-4.22741136931,-4.26383969066,-4.47186819004,-3.95640481281,0,-0.000482581206542,-4.22741136931,-25.1386202112,1.55781597942
reversal_12,3.8,12,52092,-0.000498159366337,-0.000502279888826,-0.000526083873026,-0.000467289973598,-4.36387604911,-4.39997182611,-4.60849472771,-4.09346016872,0,-0.000498159366337,-4.36387604911,-25.9501177112,1.55781597942
reversal_12,3.9,12,52092,-0.000513737526131,-0.000517820086937,-0.000541680509745,-0.000482935562172,-4.50034072891,-4.53610396157,-4.74512126537,-4.23051552463,0,-0.000513737526131,-4.50034072891,-26.7616152112,1.55781597942
reversal_12,4,12,52092,-0.000529315685925,-0.000533360285048,-0.000557277146465,-0.000498581150746,-4.6368054087,-4.67223609702,-4.88174780303,-4.36757088053,0,-0.000529315685925,-4.6368054087,-27.5731127112,1.55781597942
reversal_12,4.1,12,52092,-0.000544893845719,-0.000548900483159,-0.000572873783185,-0.00051422673932,-4.7732700885,-4.80836823247,-5.0183743407,-4.50462623644,0,-0.000544893845719,-4.7732700885,-28.3846102112,1.55781597942
reversal_12,4.2,12,52092,-0.000560472005513,-0.00056444068127,-0.000588470419904,-0.000529872327894,-4.9097347683,-4.94450036792,-5.15500087836,-4.64168159235,0,-0.000560472005513,-4.9097347683,-29.1961077112,1.55781597942
reversal_12,4.3,12,52092,-0.000576050165308,-0.000579980879381,-0.000604067056624,-0.000545459122714,-5.0461994481,-5.08063250337,-5.29162741602,-4.77822191497,0,-0.000576050165308,-5.0461994481,-30.0076052112,1.55781597942
reversal_12,4.4,12,52092,-0.000591628325102,-0.000595521077492,-0.000619663693343,-0.000561039634117,-5.18266412789,-5.21676463883,-5.42825395369,-4.91470719486,0,-0.000591628325102,-5.18266412789,-30.8191027112,1.55781597942
reversal_12,4.5,12,52092,-0.000607206484896,-0.000611061275603,-0.000635260330063,-0.00057662014552,-5.31912880769,-5.35289677428,-5.56488049135,-5.05119247475,0,-0.000607206484896,-5.31912880769,-31.6306002112,1.55781597942
reversal_12,4.6,12,52092,-0.00062278464469,-0.000626601473714,-0.000650856966783,-0.000592200656922,-5.45559348749,-5.48902890973,-5.70150702901,-5.18767775464,0,-0.00062278464469,-5.45559348749,-32.4420977112,1.55781597942
reversal_12,4.7,12,52092,-0.000638362804484,-0.000642141671825,-0.000666453603502,-0.000607781168325,-5.59205816728,-5.62516104518,-5.83813356668,-5.32416303453,0,-0.000638362804484,-5.59205816728,-33.2535952112,1.55781597942
reversal_12,4.8,12,52092,-0.000653940964279,-0.000657681869936,-0.000682050240222,-0.000623361679728,-5.72852284708,-5.76129318064,-5.97476010434,-5.46064831442,0,-0.000653940964279,-5.72852284708,-34.0650927112,1.55781597942
reversal_12,4.9,12,52092,-0.000669519124073,-0.000673222068047,-0.000697646876941,-0.000638942191131,-5.86498752688,-5.89742531609,-6.11138664201,-5.59713359431,0,-0.000669519124073,-5.86498752688,-34.8765902112,1.55781597942
reversal_12,5,12,52092,-0.000685097283867,-0.000688762266158,-0.000713243513661,-0.000654522702534,-6.00145220668,-6.03355745154,-6.24801317967,-5.7336188742,0,-0.000685097283867,-6.00145220668,-35.6880877112,1.55781597942
reversal_12,5.1,12,52092,-0.000700675443661,-0.000704302464269,-0.000728840150381,-0.000670103213937,-6.13791688647,-6.16968958699,-6.38463971733,-5.87010415409,0,-0.000700675443661,-6.13791688647,-36.4995852112,1.55781597942
reversal_12,5.2,12,52092,-0.000716253603455,-0.00071984266238,-0.0007444367871,-0.00068568372534,-6.27438156627,-6.30582172245,-6.521266255,-6.00658943398,0,-0.000716253603455,-6.27438156627,-37.3110827112,1.55781597942
reversal_12,5.3,12,52092,-0.00073183176325,-0.000735382860491,-0.00076003342382,-0.000701264236743,-6.41084624607,-6.4419538579,-6.65789279266,-6.14307471387,0,-0.00073183176325,-6.41084624607,-38.1225802112,1.55781597942
reversal_12,5.4,12,52092,-0.000747409923044,-0.000750923058602,-0.000775630060539,-0.000716844748146,-6.54731092586,-6.57808599335,-6.79451933032,-6.27955999376,0,-0.000747409923044,-6.54731092586,-38.9340777112,1.55781597942
reversal_12,5.5,12,52092,-0.000762988082838,-0.000766463256713,-0.000791226697259,-0.000732425259548,-6.68377560566,-6.7142181288,-6.93114586799,-6.41604527364,0,-0.000762988082838,-6.68377560566,-39.7455752112,1.55781597942
reversal_12,5.6,12,52092,-0.000778566242632,-0.000782003454824,-0.000806823333979,-0.000748005770951,-6.82024028546,-6.85035026426,-7.06777240565,-6.55253055353,0,-0.000778566242632,-6.82024028546,-40.5570727112,1.55781597942
reversal_12,5.7,12,52092,-0.000794144402426,-0.000797543652935,-0.000822419970698,-0.000763586282354,-6.95670496526,-6.98648239971,-7.20439894332,-6.68901583342,0,-0.000794144402426,-6.95670496526,-41.3685702112,1.55781597942
reversal_12,5.8,12,52092,-0.000809722562221,-0.000813083851046,-0.000838016607418,-0.000779166793757,-7.09316964505,-7.12261453516,-7.34102548098,-6.82550111331,0,-0.000809722562221,-7.09316964505,-42.1800677112,1.55781597942
reversal_12,5.9,12,52092,-0.000825300722015,-0.000828624049157,-0.000853613244137,-0.00079474730516,-7.22963432485,-7.25874667061,-7.47765201864,-6.9619863932,0,-0.000825300722015,-7.22963432485,-42.9915652112,1.55781597942
reversal_12,6,12,52092,-0.000840878881809,-0.000844164247268,-0.000869209880857,-0.000810327816563,-7.36609900465,-7.39487880607,-7.61427855631,-7.09847167309,0,-0.000840878881809,-7.36609900465,-43.8030627112,1.55781597942
reversal_12,6.1,12,52092,-0.000856457041603,-0.000859704445379,-0.000884806517577,-0.000825908327966,-7.50256368444,-7.53101094152,-7.75090509397,-7.23495695298,0,-0.000856457041603,-7.50256368444,-44.6145602112,1.55781597942
reversal_12,6.2,12,52092,-0.000872035201397,-0.00087524464349,-0.000900403154296,-0.000841488839369,-7.63902836424,-7.66714307697,-7.88753163163,-7.37144223287,0,-0.000872035201397,-7.63902836424,-45.4260577112,1.55781597942
reversal_12,6.3,12,52092,-0.000887613361192,-0.000890784841601,-0.000915999791016,-0.000857069350772,-7.77549304404,-7.80327521242,-8.0241581693,-7.50792751276,0,-0.000887613361192,-7.77549304404,-46.2375552112,1.55781597942
reversal_12,6.4,12,52092,-0.000903191520986,-0.000906325039712,-0.000931596427735,-0.000872649862175,-7.91195772384,-7.93940734787,-8.16078470696,-7.64441279265,0,-0.000903191520986,-7.91195772384,-47.0490527112,1.55781597942
reversal_12,6.5,12,52092,-0.00091876968078,-0.00092188022116,-0.000947193064455,-0.000888230373577,-8.04842240363,-8.07567073736,-8.29741124462,-7.78089807254,0,-0.00091876968078,-8.04842240363,-47.8605502112,1.55781597942
reversal_12,6.6,12,52092,-0.000934347840574,-0.000937462449908,-0.000962789701175,-0.00090381088498,-8.18488708343,-8.2121710612,-8.43403778229,-7.91738335243,0,-0.000934347840574,-8.18488708343,-48.6720477112,1.55781597942
reversal_12,6.7,12,52092,-0.000949926000368,-0.000953051311922,-0.000978386337894,-0.000919391396383,-8.32135176323,-8.34872949243,-8.57066431995,-8.05386863232,0,-0.000949926000368,-8.32135176323,-49.4835452112,1.55781597942
reversal_12,6.8,12,52092,-0.000965504160163,-0.000968640173935,-0.000993982974614,-0.000934971907786,-8.45781644303,-8.48528792367,-8.70729085762,-8.19035391221,0,-0.000965504160163,-8.45781644303,-50.2950427112,1.55781597942
reversal_12,6.9,12,52092,-0.000981082319957,-0.000984229035948,-0.00100957961133,-0.000950552419189,-8.59428112282,-8.62184635491,-8.84391739528,-8.3268391921,0,-0.000981082319957,-8.59428112282,-51.1065402112,1.55781597942
reversal_12,7,12,52092,-0.000996660479751,-0.000999817897962,-0.00102517624805,-0.000966132930592,-8.73074580262,-8.75840478614,-8.98054393294,-8.46332447199,0,-0.000996660479751,-8.73074580262,-51.9180377112,1.55781597942
reversal_12,7.1,12,52092,-0.00101223863955,-0.00101540675997,-0.00104077288477,-0.000981713441995,-8.86721048242,-8.89496321738,-9.11717047061,-8.59980975188,0,-0.00101223863955,-8.86721048242,-52.7295352112,1.55781597942
reversal_12,7.2,12,52092,-0.00102781679934,-0.00103099562199,-0.00105636952149,-0.000997293953398,-9.00367516221,-9.03152164862,-9.25379700827,-8.73629503176,0,-0.00102781679934,-9.00367516221,-53.5410327112,1.55781597942
reversal_12,7.3,12,52092,-0.00104339495913,-0.001046584484,-0.00107196615821,-0.0010128744648,-9.14013984201,-9.16808007985,-9.39042354593,-8.87278031165,0,-0.00104339495913,-9.14013984201,-54.3525302112,1.55781597942
reversal_12,7.4,12,52092,-0.00105897311893,-0.00106217334602,-0.00108756279493,-0.0010284549762,-9.27660452181,-9.30463851109,-9.5270500836,-9.00926559154,0,-0.00105897311893,-9.27660452181,-55.1640277112,1.55781597942
reversal_12,7.5,12,52092,-0.00107455127872,-0.00107776220803,-0.00110315943165,-0.00104403548761,-9.41306920161,-9.44119694233,-9.66367662126,-9.14575087143,0,-0.00107455127872,-9.41306920161,-55.9755252112,1.55781597942
reversal_12,7.6,12,52092,-0.00109012943852,-0.00109335107004,-0.00111875606837,-0.00105961599901,-9.5495338814,-9.57775537357,-9.80030315893,-9.28223615132,0,-0.00109012943852,-9.5495338814,-56.7870227112,1.55781597942
reversal_12,7.7,12,52092,-0.00110570759831,-0.00110893993206,-0.00113435270509,-0.00107519651041,-9.6859985612,-9.7143138048,-9.93692969659,-9.41872143121,0,-0.00110570759831,-9.6859985612,-57.5985202112,1.55781597942
reversal_12,7.8,12,52092,-0.0011212857581,-0.00112452879407,-0.00114994934181,-0.00109077702182,-9.822463241,-9.85087223604,-10.0735562343,-9.5552067111,0,-0.0011212857581,-9.822463241,-58.4100177112,1.55781597942
reversal_12,7.9,12,52092,-0.0011368639179,-0.00114011765608,-0.00116554597853,-0.00110635753322,-9.95892792079,-9.98743066728,-10.2101827719,-9.69169199099,0,-0.0011368639179,-9.95892792079,-59.2215152112,1.55781597942
reversal_12,8,12,52092,-0.00115244207769,-0.0011557065181,-0.00118114261525,-0.00112193804462,-10.0953926006,-10.1239890985,-10.3468093096,-9.82817727088,0,-0.00115244207769,-10.0953926006,-60.0330127112,1.55781597942
reversal_12,8.1,12,52092,-0.00116802023749,-0.00117129538011,-0.00119673925197,-0.00113751855602,-10.2318572804,-10.2605475298,-10.4834358472,-9.96466255077,0,-0.00116802023749,-10.2318572804,-60.8445102112,1.55781597942
reversal_12,8.2,12,52092,-0.00118359839728,-0.00118688424212,-0.00121233588869,-0.00115309906743,-10.3683219602,-10.397105961,-10.6200623849,-10.1011478307,0,-0.00118359839728,-10.3683219602,-61.6560077112,1.55781597942
reversal_12,8.3,12,52092,-0.00119917655708,-0.00120247310414,-0.00122793252541,-0.00116867957883,-10.50478664,-10.5336643922,-10.7566889226,-10.2376331105,0,-0.00119917655708,-10.50478664,-62.4675052112,1.55781597942
reversal_12,8.4,12,52092,-0.00121475471687,-0.0012180187852,-0.00124352916213,-0.00118426009023,-10.6412513198,-10.6698445583,-10.8933154602,-10.3741183904,0,-0.00121475471687,-10.6412513198,-63.2790027112,1.55781597942
reversal_12,8.5,12,52092,-0.00123033287666,-0.00123356330259,-0.00125912579885,-0.00119984060164,-10.7777159996,-10.8060145307,-11.0299419979,-10.5106036703,0,-0.00123033287666,-10.7777159996,-64.0905002112,1.55781597942
reversal_12,8.6,12,52092,-0.00124591103646,-0.00124910781998,-0.00127472243557,-0.00121542111304,-10.9141806794,-10.9421845031,-11.1665685356,-10.6470889502,0,-0.00124591103646,-10.9141806794,-64.9019977112,1.55781597942
reversal_12,8.7,12,52092,-0.00126148919625,-0.00126465233738,-0.00129031907229,-0.00123100162444,-11.0506453592,-11.0783544754,-11.3031950732,-10.7835742301,0,-0.00126148919625,-11.0506453592,-65.7134952112,1.55781597942
reversal_12,8.8,12,52092,-0.00127706735605,-0.00128019685477,-0.00130591570901,-0.00124658213584,-11.187110039,-11.2145244478,-11.4398216109,-10.92005951,0,-0.00127706735605,-11.187110039,-66.5249927112,1.55781597942
reversal_12,8.9,12,52092,-0.00129264551584,-0.00129574137216,-0.00132151234573,-0.00126216264725,-11.3235747188,-11.3506944201,-11.5764481486,-11.0565447899,0,-0.00129264551584,-11.3235747188,-67.3364902112,1.55781597942
reversal_12,9,12,52092,-0.00130822367564,-0.00131128588955,-0.00133710898244,-0.00127774315865,-11.4600393986,-11.4868643925,-11.7130746862,-11.1930300698,0,-0.00130822367564,-11.4600393986,-68.1479877112,1.55781597942
reversal_12,9.1,12,52092,-0.00132380183543,-0.00132683040694,-0.00135270561916,-0.00129332367005,-11.5965040784,-11.6230343648,-11.8497012239,-11.3295153497,0,-0.00132380183543,-11.5965040784,-68.9594852112,1.55781597942
reversal_12,9.2,12,52092,-0.00133937999522,-0.00134237492434,-0.00136830225588,-0.00130890418146,-11.7329687582,-11.7592043372,-11.9863277615,-11.4660006296,0,-0.00133937999522,-11.7329687582,-69.7709827112,1.55781597942
reversal_12,9.3,12,52092,-0.00135495815502,-0.00135791944173,-0.0013838988926,-0.00132448469286,-11.869433438,-11.8953743096,-12.1229542992,-11.6024859094,0,-0.00135495815502,-11.869433438,-70.5824802112,1.55781597942
reversal_12,9.4,12,52092,-0.00137053631481,-0.00137346395912,-0.00139949552932,-0.00134006520426,-12.0058981178,-12.0315442819,-12.2595808369,-11.7389711893,0,-0.00137053631481,-12.0058981178,-71.3939777112,1.55781597942
reversal_12,9.5,12,52092,-0.00138611447461,-0.00138900847651,-0.00141509216604,-0.00135564571566,-12.1423627975,-12.1677142543,-12.3962073745,-11.8754564692,0,-0.00138611447461,-12.1423627975,-72.2054752112,1.55781597942
reversal_12,9.6,12,52092,-0.0014016926344,-0.00140455299391,-0.00143068880276,-0.00137122622707,-12.2788274773,-12.3038842266,-12.5328339122,-12.0119417491,0,-0.0014016926344,-12.2788274773,-73.0169727112,1.55781597942
reversal_12,9.7,12,52092,-0.00141727079419,-0.0014200975113,-0.00144628543948,-0.00138680673847,-12.4152921571,-12.440054199,-12.6694604499,-12.148427029,0,-0.00141727079419,-12.4152921571,-73.8284702112,1.55781597942
reversal_12,9.8,12,52092,-0.00143284895399,-0.00143564202869,-0.0014618820762,-0.00140238724987,-12.5517568369,-12.5762241713,-12.8060869875,-12.2849123089,0,-0.00143284895399,-12.5517568369,-74.6399677112,1.55781597942
reversal_12,9.9,12,52092,-0.00144842711378,-0.00145118654608,-0.00147747871292,-0.00141796776128,-12.6882215167,-12.7123941437,-12.9427135252,-12.4213975888,0,-0.00144842711378,-12.6882215167,-75.4514652112,1.55781597942
reversal_12,10,12,52092,-0.00146400527358,-0.00146673106348,-0.00149307534964,-0.00143354827268,-12.8246861965,-12.848564116,-13.0793400629,-12.5578828687,0,-0.00146400527358,-12.8246861965,-76.2629627112,1.55781597942
ridge,0,12,52092,4.37158289724e-05,4.10800192328e-05,-5.36121184622e-06,8.94298911749e-05,0.382950661798,0.359860968479,-0.0469642157729,0.783405846692,0.916666666667,4.37158289724e-05,0.382950661798,2.27724496283,1.39317457575
ridge,0.1,12,52092,2.97840832149e-05,2.73424011724e-05,-1.93528036453e-05,7.54745813385e-05,0.260908568963,0.239519434271,-0.169530559933,0.661157332525,0.916666666667,2.97840832149e-05,0.260908568963,1.55151246283,1.39317457575
ridge,0.2,12,52092,1.58523374574e-05,1.36047831121e-05,-3.33443954444e-05,6.15192715021e-05,0.138866476127,0.119177900062,-0.292096904093,0.538908818358,0.833333333333,1.58523374574e-05,0.138866476127,0.825779962831,1.39317457575
ridge,0.3,12,52092,1.92059169991e-06,-1.3283494825e-07,-4.73359872435e-05,4.75639616657e-05,0.0168243832913,-0.00116363414667,-0.414663248253,0.416660304192,0.5,1.92059169991e-06,0.0168243832913,0.100047462832,1.39317457575
ridge,0.4,12,52092,-1.20111540576e-05,-1.38704530086e-05,-6.13275790426e-05,3.36086518293e-05,-0.105217709544,-0.121505168355,-0.537229592413,0.294411790025,0.25,-1.20111540576e-05,-0.105217709544,-0.625685037167,1.39317457575
ridge,0.5,12,52092,-2.59428998151e-05,-2.7608071069e-05,-7.53191708417e-05,1.96533419929e-05,-0.22725980238,-0.241846702564,-0.659795936573,0.172163275858,0.25,-2.59428998151e-05,-0.22725980238,-1.35141753717,1.39317457575
ridge,0.6,12,52092,-3.98746455726e-05,-4.13456891293e-05,-8.93107626408e-05,5.6980321565e-06,-0.349301895216,-0.362188236773,-0.782362280734,0.0499147616909,0.0833333333333,-3.98746455726e-05,-0.349301895216,-2.07715003717,1.39317457575
ridge,0.7,12,52092,-5.38063913301e-05,-5.50833071897e-05,-0.00010330235444,-8.2572776799e-06,-0.471343988051,-0.482529770981,-0.904928624894,-0.0723337524759,0,-5.38063913301e-05,-0.471343988051,-2.80288253717,1.39317457575
ridge,0.8,12,52092,-6.77381370875e-05,-6.882092525e-05,-0.000117293946239,-2.22125875163e-05,-0.593386080887,-0.60287130519,-1.02749496905,-0.194582266643,0,-6.77381370875e-05,-0.593386080887,-3.52861503716,1.39317457575
ridge,0.9,12,52092,-8.1669882845e-05,-8.25585433104e-05,-0.000131285538038,-3.61678973527e-05,-0.715428173723,-0.723212839399,-1.15006131321,-0.31683078081,0,-8.1669882845e-05,-0.715428173723,-4.25434753716,1.39317457575
ridge,1,12,52092,-9.56016286025e-05,-9.62961613707e-05,-0.000145277129837,-5.01232071891e-05,-0.837470266558,-0.843554373607,-1.27262765737,-0.439079294977,0,-9.56016286025e-05,-0.837470266558,-4.98008003716,1.39317457575
ridge,1.1,12,52092,-0.00010953337436,-0.000110033779431,-0.000159268721636,-6.40785170255e-05,-0.959512359394,-0.963895907816,-1.39519400153,-0.561327809143,0,-0.00010953337436,-0.959512359394,-5.70581253716,1.39317457575
ridge,1.2,12,52092,-0.000123465120118,-0.000123771397491,-0.000173260313435,-7.80338268619e-05,-1.08155445223,-1.08423744202,-1.51776034569,-0.68357632331,0,-0.000123465120118,-1.08155445223,-6.43154503716,1.39317457575
ridge,1.3,12,52092,-0.000137396865875,-0.000137509015552,-0.000187251905235,-9.19891366983e-05,-1.20359654507,-1.20457897623,-1.64032668985,-0.805824837477,0,-0.000137396865875,-1.20359654507,-7.15727753716,1.39317457575
ridge,1.4,12,52092,-0.000151328611632,-0.000151246633612,-0.000201243497034,-0.000105944446535,-1.3256386379,-1.32492051044,-1.76289303401,-0.928073351644,0,-0.000151328611632,-1.3256386379,-7.88301003716,1.39317457575
ridge,1.5,12,52092,-0.00016526035739,-0.000164984251672,-0.000215235088833,-0.000119899756371,-1.44768073074,-1.44526204465,-1.88545937817,-1.05032186581,0,-0.00016526035739,-1.44768073074,-8.60874253716,1.39317457575
ridge,1.6,12,52092,-0.000179192103147,-0.000178721869733,-0.000229226680632,-0.000133855066208,-1.56972282357,-1.56560357886,-2.00802572233,-1.17257037998,0,-0.000179192103147,-1.56972282357,-9.33447503716,1.39317457575
ridge,1.7,12,52092,-0.000193123848905,-0.000192459487793,-0.000243218272431,-0.000147810376044,-1.69176491641,-1.68594511307,-2.13059206649,-1.29481889414,0,-0.000193123848905,-1.69176491641,-10.0602075372,1.39317457575
ridge,1.8,12,52092,-0.000207055594662,-0.000206197105853,-0.00025720986423,-0.00016176568588,-1.81380700924,-1.80628664728,-2.25315841065,-1.41706740831,0,-0.000207055594662,-1.81380700924,-10.7859400372,1.39317457575
ridge,1.9,12,52092,-0.00022098734042,-0.000219934723914,-0.000271201456029,-0.000175720995717,-1.93584910208,-1.92662818149,-2.37572475482,-1.53931592248,0,-0.00022098734042,-1.93584910208,-11.5116725372,1.39317457575
ridge,2,12,52092,-0.000234919086177,-0.000233672341974,-0.000285193047828,-0.000189676305553,-2.05789119491,-2.04696971569,-2.49829109898,-1.66156443665,0,-0.000234919086177,-2.05789119491,-12.2374050372,1.39317457575
ridge,2.1,12,52092,-0.000248850831935,-0.000247409960035,-0.000299184639627,-0.00020363161539,-2.17993328775,-2.1673112499,-2.62085744314,-1.78381295081,0,-0.000248850831935,-2.17993328775,-12.9631375372,1.39317457575
ridge,2.2,12,52092,-0.000262782577692,-0.000261203933867,-0.000313176231426,-0.000217586925226,-2.30197538059,-2.28814646068,-2.7434237873,-1.90606146498,0,-0.000262782577692,-2.30197538059,-13.6888700372,1.39317457575
ridge,2.3,12,52092,-0.00027671432345,-0.000275081208689,-0.000327167823226,-0.000231542235062,-2.42401747342,-2.40971138811,-2.86599013146,-2.02830997915,0,-0.00027671432345,-2.42401747342,-14.4146025372,1.39317457575
ridge,2.4,12,52092,-0.000290646069207,-0.00028895848351,-0.000341159415025,-0.000245497544899,-2.54605956626,-2.53127631555,-2.98855647562,-2.15055849331,0,-0.000290646069207,-2.54605956626,-15.1403350372,1.39317457575
ridge,2.5,12,52092,-0.000304577814965,-0.000302835758332,-0.000355151006824,-0.000259452854735,-2.66810165909,-2.65284124299,-3.11112281978,-2.27280700748,0,-0.000304577814965,-2.66810165909,-15.8660675372,1.39317457575
ridge,2.6,12,52092,-0.000318509560722,-0.000316713033153,-0.000369142598623,-0.000273408164572,-2.79014375193,-2.77440617042,-3.23368916394,-2.39505552165,0,-0.000318509560722,-2.79014375193,-16.5918000372,1.39317457575
ridge,2.7,12,52092,-0.00033244130648,-0.000330590307975,-0.000383134190422,-0.000287363474408,-2.91218584476,-2.89597109786,-3.3562555081,-2.51730403581,0,-0.00033244130648,-2.91218584476,-17.3175325372,1.39317457575
ridge,2.8,12,52092,-0.000346373052237,-0.000344467582796,-0.000397125782221,-0.000301318784244,-3.0342279376,-3.01753602529,-3.47882185226,-2.63955254998,0,-0.000346373052237,-3.0342279376,-18.0432650371,1.39317457575
ridge,2.9,12,52092,-0.000360304797995,-0.000358344857618,-0.00041111737402,-0.000315274094081,-3.15627003044,-3.13910095273,-3.60138819642,-2.76180106415,0,-0.000360304797995,-3.15627003044,-18.7689975371,1.39317457575
ridge,3,12,52092,-0.000374236543752,-0.000372222132439,-0.000425108965819,-0.000329229403917,-3.27831212327,-3.26066588017,-3.72395454058,-2.88404957831,0,-0.000374236543752,-3.27831212327,-19.4947300371,1.39317457575
ridge,3.1,12,52092,-0.00038816828951,-0.00038609940726,-0.000439100557618,-0.000343184713754,-3.40035421611,-3.3822308076,-3.84652088474,-3.00629809248,0,-0.00038816828951,-3.40035421611,-20.2204625371,1.39317457575
ridge,3.2,12,52092,-0.000402100035267,-0.000399976682082,-0.000453092149417,-0.00035714002359,-3.52239630894,-3.50379573504,-3.9690872289,-3.12854660665,0,-0.000402100035267,-3.52239630894,-20.9461950371,1.39317457575
ridge,3.3,12,52092,-0.000416031781025,-0.000413853956903,-0.000467083741217,-0.000371095333426,-3.64443840178,-3.62536066247,-4.09165357306,-3.25079512081,0,-0.000416031781025,-3.64443840178,-21.6719275371,1.39317457575
ridge,3.4,12,52092,-0.000429963526782,-0.000427731231725,-0.000481075333016,-0.000385050643263,-3.76648049461,-3.74692558991,-4.21421991722,-3.37304363498,0,-0.000429963526782,-3.76648049461,-22.3976600371,1.39317457575
ridge,3.5,12,52092,-0.00044389527254,-0.000441608506546,-0.000495066924815,-0.000399005953099,-3.88852258745,-3.86849051735,-4.33678626138,-3.49529214915,0,-0.00044389527254,-3.88852258745,-23.1233925371,1.39317457575
ridge,3.6,12,52092,-0.000457827018297,-0.000455485781368,-0.000509058516614,-0.000412961262936,-4.01056468028,-3.99005544478,-4.45935260554,-3.61754066331,0,-0.000457827018297,-4.01056468028,-23.8491250371,1.39317457575
ridge,3.7,12,52092,-0.000471758764055,-0.000469363056189,-0.000523050108413,-0.000426916572772,-4.13260677312,-4.11162037222,-4.5819189497,-3.73978917748,0,-0.000471758764055,-4.13260677312,-24.5748575371,1.39317457575
ridge,3.8,12,52092,-0.000485690509812,-0.000483240331011,-0.000537041700212,-0.000440871882608,-4.25464886596,-4.23318529965,-4.70448529386,-3.86203769165,0,-0.000485690509812,-4.25464886596,-25.3005900371,1.39317457575
ridge,3.9,12,52092,-0.00049962225557,-0.000497117605832,-0.000551033292011,-0.000454827192445,-4.37669095879,-4.35475022709,-4.82705163802,-3.98428620582,0,-0.00049962225557,-4.37669095879,-26.0263225371,1.39317457575
ridge,4,12,52092,-0.000513554001327,-0.000510994880654,-0.00056502488381,-0.000468782502281,-4.49873305163,-4.47631515452,-4.94961798218,-4.10653471998,0,-0.000513554001327,-4.49873305163,-26.7520550371,1.39317457575
ridge,4.1,12,52092,-0.000527485747085,-0.000524872155475,-0.000579016475609,-0.000482737812118,-4.62077514446,-4.59788008196,-5.07218432634,-4.22878323415,0,-0.000527485747085,-4.62077514446,-27.4777875371,1.39317457575
ridge,4.2,12,52092,-0.000541417492842,-0.000538749430296,-0.000593008067408,-0.000496693121954,-4.7428172373,-4.7194450094,-5.1947506705,-4.35103174832,0,-0.000541417492842,-4.7428172373,-28.2035200371,1.39317457575
ridge,4.3,12,52092,-0.0005553492386,-0.000552626705118,-0.000606999659208,-0.00051064843179,-4.86485933013,-4.84100993683,-5.31731701466,-4.47328026248,0,-0.0005553492386,-4.86485933013,-28.9292525371,1.39317457575
ridge,4.4,12,52092,-0.000569280984357,-0.000566503979939,-0.000620991251007,-0.000524603741627,-4.98690142297,-4.96257486427,-5.43988335882,-4.59552877665,0,-0.000569280984357,-4.98690142297,-29.6549850371,1.39317457575
ridge,4.5,12,52092,-0.000583212730115,-0.000580381254761,-0.000634982842806,-0.000538559051463,-5.10894351581,-5.0841397917,-5.56244970298,-4.71777729082,0,-0.000583212730115,-5.10894351581,-30.3807175371,1.39317457575
ridge,4.6,12,52092,-0.000597144475872,-0.000594258529582,-0.000648974434605,-0.0005525143613,-5.23098560864,-5.20570471914,-5.68501604714,-4.84002580498,0,-0.000597144475872,-5.23098560864,-31.1064500371,1.39317457575
ridge,4.7,12,52092,-0.00061107622163,-0.000608135804404,-0.000662966026404,-0.000566469671136,-5.35302770148,-5.32726964658,-5.8075823913,-4.96227431915,0,-0.00061107622163,-5.35302770148,-31.8321825371,1.39317457575
ridge,4.8,12,52092,-0.000625007967387,-0.000622013079225,-0.000676957618203,-0.000580424980972,-5.47506979431,-5.44883457401,-5.93014873546,-5.08452283332,0,-0.000625007967387,-5.47506979431,-32.5579150371,1.39317457575
ridge,4.9,12,52092,-0.000638939713145,-0.000635890354047,-0.000690949210002,-0.000594380290809,-5.59711188715,-5.57039950145,-6.05271507962,-5.20677134748,0,-0.000638939713145,-5.59711188715,-33.2836475371,1.39317457575
ridge,5,12,52092,-0.000652871458902,-0.000649767628868,-0.000704940801801,-0.000608335600645,-5.71915397998,-5.69196442888,-6.17528142378,-5.32901986165,0,-0.000652871458902,-5.71915397998,-34.0093800371,1.39317457575
ridge,5.1,12,52092,-0.00066680320466,-0.000663644903689,-0.0007189323936,-0.000622290910482,-5.84119607282,-5.81352935632,-6.29784776794,-5.45126837582,0,-0.00066680320466,-5.84119607282,-34.7351125371,1.39317457575
ridge,5.2,12,52092,-0.000680734950417,-0.000677522178511,-0.000732923985399,-0.000636246220318,-5.96323816565,-5.93509428376,-6.4204141121,-5.57351688998,0,-0.000680734950417,-5.96323816565,-35.4608450371,1.39317457575
ridge,5.3,12,52092,-0.000694666696175,-0.000691399453332,-0.000746915577199,-0.000650201530154,-6.08528025849,-6.05665921119,-6.54298045626,-5.69576540415,0,-0.000694666696175,-6.08528025849,-36.1865775371,1.39317457575
