model,top_count,cost_bps,cohort,period_count,mean_net_return,annualized_net_return,annualized_volatility,annualized_sharpe,positive_fraction,mean_turnover,cumulative_net_log_return
momentum_12,1,0.5,4,4341,-0.000226580855187,-1.98484829144,0.499229343122,-3.97582457599,0.457498272287,1.77931352223,-0.983587492367
momentum_12,1,0.5,5,4341,-0.000268790169316,-2.35460188321,0.508572630883,-4.62982421827,0.448514167243,1.77194194886,-1.166818125
momentum_12,1,0.5,6,4341,-0.000200389571402,-1.75541264548,0.513489915896,-3.41859224717,0.453351762267,1.77493665054,-0.869891129456
momentum_12,1,0.5,7,4341,-0.00019423294657,-1.70148061196,0.521204318344,-3.26451748781,0.456576825616,1.77263303386,-0.843165221061
momentum_12,1,0.5,8,4341,-0.000155539452142,-1.36252560077,0.515645754462,-2.64236753425,0.454273208938,1.77447592721,-0.67519676175
momentum_12,1,0.5,9,4341,-0.000149228676068,-1.30724320236,0.517981258435,-2.52372683581,0.450357060585,1.77677954388,-0.647801682812
momentum_12,1,0.5,10,4341,-0.00023579881,-2.0655975756,0.508050465547,-4.06573306331,0.441833678876,1.78046533057,-1.02360263421
momentum_12,1,0.5,11,4341,-0.00020352356242,-1.7828664068,0.506978900125,-3.51664814129,0.45404284727,1.78253858558,-0.883495784465
momentum_12,1,1,0,4341,-0.000334639642419,-2.93144326759,0.506703581516,-5.78532178286,0.439760423865,1.78230822391,-1.45267068774
momentum_12,1,1,1,4341,-0.000381603083656,-3.34284301283,0.505839778016,-6.60850166023,0.434922828841,1.78852798894,-1.65653898615
momentum_12,1,1,2,4341,-0.00028279866966,-2.47731634622,0.505006189144,-4.90551680252,0.440221147201,1.78921907395,-1.227629025
momentum_12,1,1,3,4341,-0.000305806007207,-2.67886062313,0.521175582251,-5.14003478744,0.44459801889,1.77747062889,-1.32750387729
momentum_12,1,1,4,4341,-0.000315546531299,-2.76418761418,0.499271426259,-5.53644264181,0.443906933886,1.77931352223,-1.36978749237
momentum_12,1,1,5,4341,-0.000357387266759,-3.13071245681,0.508620325699,-6.15530347221,0.44137295554,1.77194194886,-1.551418125
momentum_12,1,1,6,4341,-0.000289136403929,-2.53283489842,0.513514867392,-4.93234969278,0.443215848883,1.77493665054,-1.25514112946
momentum_12,1,1,7,4341,-0.000282864598263,-2.47789388079,0.521191528583,-4.75428656241,0.446210550564,1.77263303386,-1.22791522106
momentum_12,1,1,8,4341,-0.000244263248503,-2.13974605688,0.515663560626,-4.14950021732,0.443446210551,1.77447592721,-1.06034676175
momentum_12,1,1,9,4341,-0.000238067653262,-2.08547264258,0.517970038788,-4.02624184105,0.440681870537,1.77677954388,-1.03345168281
momentum_12,1,1,10,4341,-0.000324822076529,-2.84544139039,0.508035383968,-5.60087245926,0.431237042156,1.78046533057,-1.41005263421
momentum_12,1,1,11,4341,-0.000292650491699,-2.56361830728,0.507027975609,-5.05616737262,0.443215848883,1.78253858558,-1.27039578447
momentum_12,1,2,0,4341,-0.000512870464811,-4.49274527174,0.506646242531,-8.86761786547,0.421101128772,1.78230822391,-2.22637068774
momentum_12,1,2,1,4341,-0.000560455882551,-4.90959353114,0.505937578601,-9.70395111729,0.412347385395,1.78852798894,-2.43293898615
momentum_12,1,2,2,4341,-0.000461720577055,-4.044672255,0.505168462775,-8.0065810775,0.418567150426,1.78921907395,-2.004329025
momentum_12,1,2,3,4341,-0.000483553070096,-4.23592489404,0.521262012386,-8.12628734377,0.424786915457,1.77747062889,-2.09910387729
momentum_12,1,2,4,4341,-0.000493477883522,-4.32286625965,0.499381791511,-8.6564354831,0.423174383783,1.77931352223,-2.14218749237
momentum_12,1,2,5,4341,-0.000534581461645,-4.68293360401,0.508742549345,-9.20491830307,0.418336788758,1.77194194886,-2.320618125
momentum_12,1,2,6,4341,-0.000466630068983,-4.08767940429,0.513591858552,-7.95900350878,0.420870767104,1.77493665054,-2.02564112946
momentum_12,1,2,7,4341,-0.00046012790165,-4.03072041845,0.521192745765,-7.73364643159,0.424556553789,1.77263303386,-1.99741522106
momentum_12,1,2,8,4341,-0.000421710841223,-3.69418696912,0.515725243738,-7.16309122729,0.421101128772,1.77447592721,-1.83064676175
momentum_12,1,2,9,4341,-0.000415745607651,-3.64193152302,0.517973397107,-7.03111693257,0.416724257084,1.77677954388,-1.80475168281
momentum_12,1,2,10,4341,-0.000502868609586,-4.40512901997,0.50803066106,-8.67099046891,0.410043768717,1.78046533057,-2.18295263421
momentum_12,1,2,11,4341,-0.000470904350257,-4.12512210825,0.507151984069,-8.13389720998,0.418567150426,1.78253858558,-2.04419578447
momentum_12,1,5,0,4341,-0.00104756293198,-9.17665128418,0.506682002898,-18.1112635375,0.362358903478,1.78230822391,-4.54747068774
momentum_12,1,5,1,4341,-0.00109701427923,-9.60984508609,0.506432227823,-18.9755796692,0.348076480074,1.78852798894,-4.76213898615
momentum_12,1,5,2,4341,-0.000998486299239,-8.74673998133,0.505857103961,-17.2909304087,0.363049988482,1.78921907395,-4.334429025
momentum_12,1,5,3,4341,-0.00101679425876,-8.90711770676,0.521726232495,-17.0723976522,0.362819626814,1.77747062889,-4.41390387729
momentum_12,1,5,4,4341,-0.00102727194019,-8.99890219607,0.499922229694,-18.0006042171,0.356830223451,1.77931352223,-4.45938749237
momentum_12,1,5,5,4341,-0.0010661640463,-9.33959704562,0.509323618163,-18.3372549643,0.363510711818,1.77194194886,-4.628218125
momentum_12,1,5,6,4341,-0.000999111064146,-8.75221292192,0.514039348485,-17.026348173,0.358212393458,1.77493665054,-4.33714112946
momentum_12,1,5,7,4341,-0.000991917811809,-8.68920003144,0.521410727366,-16.6647895323,0.367657221838,1.77263303386,-4.30591522106
momentum_12,1,5,8,4341,-0.000954053619385,-8.35750970581,0.516118707678,-16.1929989777,0.36857866851,1.77447592721,-4.14154676175
momentum_12,1,5,9,4341,-0.000948779470816,-8.31130816435,0.518189808432,-16.0391193133,0.357751670122,1.77677954388,-4.11865168281
momentum_12,1,5,10,4341,-0.00103700820876,-9.0841919087,0.508219984656,-17.8745271398,0.35475696844,1.78046533057,-4.50165263421
momentum_12,1,5,11,4341,-0.00100566592593,-8.80963351115,0.507730602515,-17.3509996591,0.35798203179,1.78253858558,-4.36559578447
momentum_12,1,10,0,4341,-0.00193871704394,-16.9831613049,0.50743362276,-33.4687347136,0.279198341396,1.78230822391,-8.41597068774
momentum_12,1,10,1,4341,-0.0019912782737,-17.4435976777,0.507925109526,-34.3428536028,0.267449896337,1.78852798894,-8.64413898615
momentum_12,1,10,2,4341,-0.00189309583621,-16.5835195252,0.507674434822,-32.6656581221,0.281501958074,1.78921907395,-8.217929025
momentum_12,1,10,3,4341,-0.00190552957321,-16.6924390613,0.523180811994,-31.9056790284,0.284266298088,1.77747062889,-8.27190387729
momentum_12,1,10,4,4341,-0.00191692870131,-16.7922954234,0.501518075289,-33.4829316247,0.274821469707,1.77931352223,-8.32138749237
momentum_12,1,10,5,4341,-0.00195213502073,-17.1007027816,0.511003838097,-33.4649204305,0.284266298088,1.77194194886,-8.474218125
momentum_12,1,10,6,4341,-0.00188657938942,-16.5264354513,0.51550455237,-32.0587575324,0.281501958074,1.77493665054,-8.18964112946
momentum_12,1,10,7,4341,-0.00187823432874,-16.4533327198,0.522487129773,-31.4904076717,0.283575213085,1.77263303386,-8.15341522106
momentum_12,1,10,8,4341,-0.00184129158299,-16.129714267,0.517467191844,-31.1705061136,0.282423404745,1.77447592721,-7.99304676175
momentum_12,1,10,9,4341,-0.00183716924276,-16.0936025666,0.519237011907,-30.9947137771,0.281501958074,1.77677954388,-7.97515168281
momentum_12,1,10,10,4341,-0.00192724087404,-16.8826300566,0.509212668533,-33.1543794958,0.278276894725,1.78046533057,-8.36615263421
momentum_12,1,10,11,4341,-0.00189693521872,-16.617152516,0.509380844471,-32.6222564047,0.269983874683,1.78253858558,-8.23459578447
momentum_12,2,0,0,4341,-0.000141738899527,-1.24163275985,0.328341859791,-3.78152441679,0.464869845658,1.70490670352,-0.615288562846
momentum_12,2,0,1,4341,-0.000169933121618,-1.48861414537,0.326530653207,-4.55888024831,0.454273208938,1.70363971435,-0.737679680944
momentum_12,2,0,2,4341,-0.000111266533241,-0.974694831195,0.328612937104,-2.96608782291,0.464869845658,1.69834139599,-0.483008020801
momentum_12,2,0,3,4341,-0.000123975091731,-1.08602180356,0.338196052171,-3.21121963604,0.467403824004,1.69845657683,-0.538175873204
momentum_12,2,0,4,4341,-9.93413610399e-05,-0.870230322709,0.323035310732,-2.6939170233,0.463487675651,1.69523151348,-0.431240848274
momentum_12,2,0,5,4341,-0.000132406484888,-1.15988080762,0.331487071644,-3.49902275787,0.46141442064,1.69672886432,-0.574776550901
momentum_12,2,0,6,4341,-0.000124145243682,-1.08751233466,0.33216996198,-3.27396351005,0.458419718959,1.69465560931,-0.538914502826
momentum_12,2,0,7,4341,-0.00015528195732,-1.36026994612,0.333360882765,-4.08047259425,0.466482377332,1.69626814098,-0.674078976724
momentum_12,2,0,8,4341,-7.81175555311e-05,-0.684309786452,0.337035223714,-2.0303806199,0.463487675651,1.6857866851,-0.33910830856
momentum_12,2,0,9,4341,-6.47945297002e-05,-0.567600080174,0.335371835993,-1.69245004875,0.462335867312,1.69776549182,-0.281273053429
momentum_12,2,0,10,4341,-0.000114993886309,-1.00734644406,0.32292175676,-3.11947530006,0.454964293941,1.70029947017,-0.499188460466
momentum_12,2,0,11,4341,-7.0306118695e-05,-0.615881599768,0.329283680698,-1.87036781921,0.467403824004,1.69085464179,-0.305198861255
momentum_12,2,0.25,0,4341,-0.000184361567115,-1.61500732793,0.328338946721,-4.91871995101,0.458650080627,1.70490670352,-0.800313562846
momentum_12,2,0.25,1,4341,-0.000212524114477,-1.86171124282,0.326533750225,-5.70143588997,0.447362358903,1.70363971435,-0.922567180944
momentum_12,2,0.25,2,4341,-0.000153725068141,-1.34663159692,0.328622047582,-4.09781269037,0.456116102281,1.69834139599,-0.667320520801
momentum_12,2,0.25,3,4341,-0.000166436506152,-1.45798379389,0.338202018217,-4.31098490061,0.460262612301,1.69845657683,-0.722500873204
momentum_12,2,0.25,4,4341,-0.000141722148877,-1.24148602416,0.323040620197,-3.84312667368,0.456807187284,1.69523151348,-0.615215848274
momentum_12,2,0.25,5,4341,-0.000174824706496,-1.53146442891,0.331488857557,-4.61995748574,0.455655378945,1.69672886432,-0.758914050901
momentum_12,2,0.25,6,4341,-0.000166511633915,-1.4586419131,0.332165913163,-4.3913052342,0.453121400599,1.69465560931,-0.722827002826
momentum_12,2,0.25,7,4341,-0.000197688660844,-1.73175266899,0.333376418837,-5.19458657285,0.460723335637,1.69626814098,-0.858166476724
momentum_12,2,0.25,8,4341,-0.000120262222658,-1.05349707049,0.337048188451,-3.1256571214,0.458189357291,1.6857866851,-0.52205830856
momentum_12,2,0.25,9,4341,-0.000107238666996,-0.939410722883,0.335383948233,-2.80100084644,0.455885740613,1.69776549182,-0.465523053429
momentum_12,2,0.25,10,4341,-0.000157501373063,-1.37971202803,0.322944548626,-4.27228771595,0.447823082239,1.70029947017,-0.683713460466
momentum_12,2,0.25,11,4341,-0.00011257748474,-0.98617876632,0.329302693394,-2.9947485584,0.459571527298,1.69085464179,-0.488698861255
momentum_12,2,0.5,0,4341,-0.000226984234703,-1.988381896,0.328338173646,-6.0558961936,0.453351762267,1.70490670352,-0.985338562846
momentum_12,2,0.5,1,4341,-0.000255115107336,-2.23480834026,0.326538927544,-6.84392625734,0.440221147201,1.70363971435,-1.10745468094
momentum_12,2,0.5,2,4341,-0.000196183603041,-1.71856836264,0.32863332179,-5.22944037834,0.449665975582,1.69834139599,-0.851633020801
momentum_12,2,0.5,3,4341,-0.000208897920572,-1.82994578421,0.338210040433,-5.41067847031,0.451739230592,1.69845657683,-0.906825873204
momentum_12,2,0.5,4,4341,-0.000184102936714,-1.61274172561,0.323048099978,-4.9922650086,0.450817783921,1.69523151348,-0.799190848274
momentum_12,2,0.5,5,4341,-0.000217242928104,-1.90304805019,0.331492797398,-5.74084283319,0.449435613914,1.69672886432,-0.943051550901
momentum_12,2,0.5,6,4341,-0.000208878024148,-1.82977149153,0.332164078531,-5.50863747708,0.445980188897,1.69465560931,-0.906739502826
momentum_12,2,0.5,7,4341,-0.000240095364369,-2.10323539187,0.333394072326,-6.30855664948,0.454273208938,1.69626814098,-1.04225397672
momentum_12,2,0.5,8,4341,-0.000162406889786,-1.42268435452,0.33706338301,-4.22082144259,0.451048145589,1.6857866851,-0.70500830856
momentum_12,2,0.5,9,4341,-0.000149682804291,-1.31122136559,0.33539822641,-3.90944633079,0.451048145589,1.69776549182,-0.649773053429
momentum_12,2,0.5,10,4341,-0.000200008859817,-1.752077612,0.322969520746,-5.42490080163,0.440912232205,1.70029947017,-0.868238460466
momentum_12,2,0.5,11,4341,-0.000154848850784,-1.35647593287,0.329323921511,-4.11897176083,0.454273208938,1.69085464179,-0.672198861255
momentum_12,2,1,0,4341,-0.000312229569879,-2.73513103214,0.328343047506,-8.33010186424,0.439760423865,1.70490670352,-1.35538856285
momentum_12,2,1,1,4341,-0.000340297093053,-2.98100253515,0.326555522651,-9.12862385835,0.427090532135,1.70363971435,-1.47722968094
momentum_12,2,1,2,4341,-0.000281100672841,-2.46244189408,0.328662360465,-7.49231488083,0.435613913845,1.69834139599,-1.2202580208
momentum_12,2,1,3,4341,-0.000293820749414,-2.57386976486,0.33823225275,-7.60977033956,0.436304998848,1.69845657683,-1.2754758732
momentum_12,2,1,4,4341,-0.000268864512387,-2.35525312851,0.32306956984,-7.2902351332,0.437687168855,1.69523151348,-1.16714084827
momentum_12,2,1,5,4341,-0.00030207937132,-2.64621529276,0.331507138515,-7.98237801038,0.433771020502,1.69672886432,-1.3113265509
momentum_12,2,1,6,4341,-0.000293610804613,-2.57203064841,0.332167051926,-7.74318414033,0.434231743838,1.69465560931,-1.27456450283
momentum_12,2,1,7,4341,-0.000324908771418,-2.84620083762,0.333435730171,-8.53598034069,0.438608615526,1.69626814098,-1.41042897672
momentum_12,2,1,8,4341,-0.000246696224041,-2.1610589226,0.337100460342,-6.41072670268,0.435613913845,1.6857866851,-1.07090830856
momentum_12,2,1,9,4341,-0.000234571078882,-2.05484265101,0.335433279429,-6.12593554971,0.436996083852,1.69776549182,-1.01827305343
momentum_12,2,1,10,4341,-0.000285023833325,-2.49680877993,0.323026003678,-7.72943587049,0.427781617139,1.70029947017,-1.23728846047
momentum_12,2,1,11,4341,-0.000239391582874,-2.09707026597,0.329373022247,-6.36685497697,0.441833678876,1.69085464179,-1.03919886125
momentum_12,2,2,0,4341,-0.000482720240232,-4.22862930443,0.328378473046,-12.8773036345,0.411195577056,1.70490670352,-2.09548856285
momentum_12,2,2,1,4341,-0.000510661064488,-4.47339092492,0.326613669466,-13.6962758853,0.400829302004,1.70363971435,-2.21677968094
momentum_12,2,2,2,4341,-0.00045093481244,-3.95018895697,0.328746389926,-12.0159158489,0.408431237042,1.69834139599,-1.9575080208
momentum_12,2,2,3,4341,-0.000463666407096,-4.06171772616,0.338301342475,-12.0062122617,0.40866159871,1.69845657683,-2.0127758732
momentum_12,2,2,4,4341,-0.000438387663735,-3.84027593432,0.323138543794,-11.8843016659,0.411425938724,1.69523151348,-1.90304084827
momentum_12,2,2,5,4341,-0.000471752257752,-4.13254977791,0.331561661699,-12.4638951221,0.40336328035,1.69672886432,-2.0478765509
momentum_12,2,2,6,4341,-0.000463076365544,-4.05654896216,0.332199567588,-12.2111807418,0.407279428703,1.69465560931,-2.01021450283
momentum_12,2,2,7,4341,-0.000494535585516,-4.33213172912,0.333544437374,-12.9881696221,0.404515088689,1.69626814098,-2.14677897672
momentum_12,2,2,8,4341,-0.00041527489255,-3.63780805874,0.337201356632,-10.7882367232,0.409122322046,1.6857866851,-1.80270830856
momentum_12,2,2,9,4341,-0.000404347628065,-3.54208522185,0.335529361743,-10.5567071789,0.40866159871,1.69776549182,-1.75527305343
momentum_12,2,2,10,4341,-0.000455053780342,-3.9862711158,0.323165107386,-12.3350913347,0.402902557015,1.70029947017,-1.97538846047
momentum_12,2,2,11,4341,-0.000408477047053,-3.57825893218,0.329497786928,-10.859735859,0.412577747063,1.69085464179,-1.77319886125
momentum_12,2,5,0,4341,-0.000994192251289,-8.70912412129,0.328690012414,-26.4964671647,0.333794056669,1.70490670352,-4.31578856285
momentum_12,2,5,1,4341,-0.00102175297879,-8.95055609423,0.326987545816,-27.3727736996,0.328726099977,1.70363971435,-4.43542968094
momentum_12,2,5,2,4341,-0.000960437231237,-8.41343014564,0.329205795343,-25.5567498041,0.325961759963,1.69834139599,-4.1692580208
momentum_12,2,5,3,4341,-0.000973203380144,-8.52526161006,0.33870569735,-25.1701157576,0.336788758351,1.69845657683,-4.2246758732
momentum_12,2,5,4,4341,-0.000946957117778,-8.29534435173,0.323553476849,-25.6382482195,0.335636950012,1.69523151348,-4.11074084827
momentum_12,2,5,5,4341,-0.000980770917047,-8.59155323333,0.331931745685,-25.883493655,0.326883206634,1.69672886432,-4.2575265509
momentum_12,2,5,6,4341,-0.000971473048336,-8.51010390342,0.33250950833,-25.593565568,0.328956461645,1.69465560931,-4.21716450283
momentum_12,2,5,7,4341,-0.00100341602781,-8.78992440362,0.334073335753,-26.3113617967,0.326422483299,1.69626814098,-4.35582897672
momentum_12,2,5,8,4341,-0.000921010898079,-8.06805546717,0.337717627387,-23.8899447731,0.331720801659,1.6857866851,-3.99810830856
momentum_12,2,5,9,4341,-0.000913677275611,-8.00381293436,0.33602509125,-23.8190931058,0.338170928358,1.69776549182,-3.96627305343
momentum_12,2,5,10,4341,-0.000965143621393,-8.4546581234,0.323791053717,-26.111463014,0.325040313292,1.70029947017,-4.18968846047
momentum_12,2,5,11,4341,-0.000915733439589,-8.0218249308,0.330084161063,-24.3023624792,0.332872609998,1.69085464179,-3.97519886125
momentum_12,2,10,0,4341,-0.00184664560305,-16.1766154827,0.329890876843,-49.0362620437,0.226215157798,1.70490670352,-8.01628856285
momentum_12,2,10,1,4341,-0.00187357283597,-16.4124980431,0.328272582192,-49.9965544899,0.229670582815,1.70363971435,-8.13317968094
momentum_12,2,10,2,4341,-0.00180960792923,-15.8521654601,0.330658997535,-47.941128408,0.231513476158,1.69834139599,-7.8555080208
momentum_12,2,10,3,4341,-0.00182243166856,-15.9645014166,0.340033659669,-46.9497679498,0.233126007832,1.69845657683,-7.9111758732
momentum_12,2,10,4,4341,-0.00179457287452,-15.7204583808,0.324935080555,-48.380305241,0.237272517853,1.69523151348,-7.79024084827
momentum_12,2,10,5,4341,-0.00182913534921,-16.023225659,0.333234000367,-48.084005958,0.227136604469,1.69672886432,-7.9402765509
momentum_12,2,10,6,4341,-0.00181880085299,-15.9326954722,0.333731407043,-47.7410730184,0.236811794517,1.69465560931,-7.89541450283
momentum_12,2,10,7,4341,-0.0018515500983,-16.2195788611,0.335626947617,-48.3262115163,0.229440221147,1.69626814098,-8.03757897672
momentum_12,2,10,8,4341,-0.00176390424063,-15.4518011479,0.339286096085,-45.5420995031,0.237272517853,1.6857866851,-7.65710830856
momentum_12,2,10,9,4341,-0.00176256002152,-15.4400257885,0.337539230774,-45.7429074338,0.236811794517,1.69776549182,-7.65127305343
momentum_12,2,10,10,4341,-0.00181529335648,-15.9019698027,0.325525067926,-48.8502157577,0.227827689472,1.70029947017,-7.88018846047
momentum_12,2,10,11,4341,-0.00176116076048,-15.4277682618,0.3317639587,-46.5022431076,0.23128311449,1.69085464179,-7.64519886125
momentum_12,3,0,0,4341,-0.000131169358574,-1.14904358111,0.258393761614,-4.44687044274,0.458880442294,1.63103739538,-0.569406185571
momentum_12,3,0,1,4341,-0.000136523851816,-1.19594894191,0.254372409989,-4.70156705266,0.459110803962,1.6341856715,-0.592650040735
momentum_12,3,0,2,4341,-0.000117533643163,-1.0295947141,0.256784799004,-4.00956255237,0.457958995623,1.63134454427,-0.510213544969
momentum_12,3,0,3,4341,-0.000102354232447,-0.89662307624,0.265894846005,-3.37209648744,0.465791292329,1.62236043922,-0.444319723054
momentum_12,3,0,4,4341,-9.42273546735e-05,-0.82543162694,0.254722239176,-3.2405165313,0.467864547339,1.62619980035,-0.409040946638
momentum_12,3,0,5,4341,-0.000105517007501,-0.924328985708,0.263035380115,-3.51408614805,0.462335867312,1.62689088536,-0.458049329562
momentum_12,3,0,6,4341,-0.000118998688064,-1.04242850744,0.261123933752,-3.99208334701,0.451739230592,1.62950165093,-0.516573304885
momentum_12,3,0,7,4341,-0.000139157421218,-1.21901900987,0.26098633972,-4.6708153813,0.462566228979,1.62612301313,-0.604082365509
momentum_12,3,0,8,4341,-9.05282477154e-05,-0.793027449987,0.262542141881,-3.02057202819,0.467403824004,1.61713890809,-0.392983123333
momentum_12,3,0,9,4341,-8.90974125223e-05,-0.780493333696,0.257399179808,-3.03222929568,0.456346463948,1.63096060815,-0.386771867759
momentum_12,3,0,10,4341,-9.51649227695e-05,-0.83364472346,0.254447034644,-3.27629962215,0.462566228979,1.6351839054,-0.413110929742
momentum_12,3,0,11,4341,-7.05821649456e-05,-0.618299764923,0.257957957083,-2.39690130871,0.465560930661,1.62358903478,-0.306397178029
momentum_12,3,0.25,0,4341,-0.000171945293459,-1.5062407707,0.258408278886,-5.82891839684,0.44874452891,1.63103739538,-0.746414518904
momentum_12,3,0.25,1,4341,-0.000177378493604,-1.55383560397,0.254379501328,-6.10833654386,0.449896337249,1.6341856715,-0.770000040735
momentum_12,3,0.25,2,4341,-0.000158317256769,-1.3868591693,0.25679064699,-5.40073863887,0.447592720571,1.63134454427,-0.687255211635
momentum_12,3,0.25,3,4341,-0.000142913243428,-1.25192001243,0.265898231173,-4.70826754621,0.45726791062,1.62236043922,-0.620386389721
momentum_12,3,0.25,4,4341,-0.000134882349682,-1.18156938322,0.254730934666,-4.63849977533,0.463026952315,1.62619980035,-0.585524279971
momentum_12,3,0.25,5,4341,-0.000146189279635,-1.2806180896,0.263051107366,-4.86832426758,0.455425017277,1.62689088536,-0.634607662895
momentum_12,3,0.25,6,4341,-0.000159736229337,-1.39928936899,0.261129820082,-5.35859661125,0.442755125547,1.62950165093,-0.693414971552
momentum_12,3,0.25,7,4341,-0.000179810496547,-1.57513994975,0.26099376213,-6.03516320426,0.455655378945,1.62612301313,-0.780557365509
momentum_12,3,0.25,8,4341,-0.000130956720418,-1.14718087086,0.262554345014,-4.36930826948,0.457958995623,1.61713890809,-0.568483123333
momentum_12,3,0.25,9,4341,-0.000129871427726,-1.13767370688,0.257417791887,-4.41956128418,0.447131997236,1.63096060815,-0.563771867759
momentum_12,3,0.25,10,4341,-0.000136044520404,-1.19174999874,0.254464600018,-4.68336263142,0.454733932274,1.6351839054,-0.590569263076
momentum_12,3,0.25,11,4341,-0.000111171890815,-0.973865763541,0.257979391801,-3.77497503479,0.458419718959,1.62358903478,-0.482597178029
momentum_12,3,0.5,0,4341,-0.000212721228343,-1.86343796029,0.258425093166,-7.21074698071,0.440681870537,1.63103739538,-0.923422852238
momentum_12,3,0.5,1,4341,-0.000218233135392,-1.91172226603,0.254388854776,-7.51496077811,0.439069338862,1.6341856715,-0.947350040735
momentum_12,3,0.5,2,4341,-0.000199100870376,-1.74412362449,0.256798790215,-6.79179065848,0.437687168855,1.63134454427,-0.864296878302
momentum_12,3,0.5,3,4341,-0.000183472254409,-1.60721694862,0.265903769316,-6.04435564322,0.449435613914,1.62236043922,-0.796453056388
momentum_12,3,0.5,4,4341,-0.000175537344691,-1.53770713949,0.25474181268,-6.03633586226,0.452660677263,1.62619980035,-0.762007613304
momentum_12,3,0.5,5,4341,-0.000186861551769,-1.63690719349,0.263069108936,-6.2223466682,0.447131997236,1.62689088536,-0.811165996228
momentum_12,3,0.5,6,4341,-0.00020047377061,-1.75615023054,0.261137961784,-6.72499018737,0.436304998848,1.62950165093,-0.870256638218
momentum_12,3,0.5,7,4341,-0.000220463571875,-1.93126088963,0.261003401116,-7.39937058814,0.448514167243,1.62612301313,-0.957032365509
momentum_12,3,0.5,8,4341,-0.00017138519312,-1.50133429173,0.262568841575,-5.7178691985,0.449435613914,1.61713890809,-0.743983123333
momentum_12,3,0.5,9,4341,-0.00017064544293,-1.49485408007,0.257438616025,-5.80664277624,0.43929970053,1.63096060815,-0.740771867759
momentum_12,3,0.5,10,4341,-0.000176924118039,-1.54985527402,0.254484455101,-6.09017660198,0.446440912232,1.6351839054,-0.768027596409
momentum_12,3,0.5,11,4341,-0.000151761616685,-1.32943176216,0.258003142671,-5.15277352205,0.450817783921,1.62358903478,-0.658797178029
momentum_12,3,1,0,4341,-0.000294273098112,-2.57783233946,0.258465610892,-9.97359892702,0.423174383783,1.63103739538,-1.2774395189
momentum_12,3,1,1,4341,-0.000299942418967,-2.62749559015,0.254414346943,-10.3276235076,0.423635107118,1.6341856715,-1.30205004073
momentum_12,3,1,2,4341,-0.000280668097589,-2.45865253488,0.256821961451,-9.57337340231,0.420640405437,1.63134454427,-1.21838021164
momentum_12,3,1,3,4341,-0.00026459027637,-2.317810821,0.265921303932,-8.71615318792,0.433540658834,1.62236043922,-1.14858638972
momentum_12,3,1,4,4341,-0.000256847334709,-2.24998265205,0.254770115105,-8.83142299135,0.436996083852,1.62619980035,-1.11497427997
momentum_12,3,1,5,4341,-0.000268206096037,-2.34948540128,0.263111933108,-8.92960411763,0.431006680488,1.62689088536,-1.1642826629
momentum_12,3,1,6,4341,-0.000281948853156,-2.46987195365,0.261161010397,-9.45727675771,0.420410043769,1.62950165093,-1.22393997155
momentum_12,3,1,7,4341,-0.000301769722532,-2.64350276938,0.261029327778,-10.1272251355,0.431697765492,1.62612301313,-1.30998236551
momentum_12,3,1,8,4341,-0.000252242138524,-2.20964113347,0.262604713402,-8.41432396565,0.431697765492,1.61713890809,-1.09498312333
momentum_12,3,1,9,4341,-0.000252193473338,-2.20921482644,0.257486898277,-8.57991160413,0.42133149044,1.63096060815,-1.09477186776
momentum_12,3,1,10,4341,-0.000258683313309,-2.26606582459,0.254531032193,-8.90290588565,0.430545957153,1.6351839054,-1.12294426308
momentum_12,3,1,11,4341,-0.000232941068424,-2.04056375939,0.258057590242,-7.9073967849,0.434462105506,1.62358903478,-1.01119717803
momentum_12,3,2,0,4341,-0.00045737683765,-4.00662109781,0.258574186613,-15.4950544379,0.394609536973,1.63103739538,-1.98547285224
momentum_12,3,2,1,4341,-0.000463360986117,-4.05904223839,0.254492461576,-15.9495578504,0.386777240267,1.6341856715,-2.01145004073
momentum_12,3,2,2,4341,-0.000443802552016,-3.88771035566,0.256895833073,-15.1334115044,0.388389771942,1.63134454427,-1.9265468783
momentum_12,3,2,3,4341,-0.000426826320292,-3.73899856576,0.265982199427,-14.0573262941,0.403824003686,1.62236043922,-1.85285305639
momentum_12,3,2,4,4341,-0.000419467314744,-3.67453367716,0.254852894193,-14.4182536706,0.402672195347,1.62619980035,-1.8209076133
momentum_12,3,2,5,4341,-0.000430895184572,-3.77464181685,0.263224848806,-14.3399904453,0.396682791983,1.62689088536,-1.87051599623
momentum_12,3,2,6,4341,-0.000444899018249,-3.89731539986,0.261234158886,-14.9188583012,0.389541580281,1.62950165093,-1.93130663822
momentum_12,3,2,7,4341,-0.000464382023845,-4.06798652888,0.26110776543,-15.5797225034,0.394148813637,1.62612301313,-2.01588236551
momentum_12,3,2,8,4341,-0.000413956029333,-3.62625481695,0.262703957464,-13.8035789486,0.399216770329,1.61713890809,-1.79698312333
momentum_12,3,2,9,4341,-0.000415289534153,-3.63793631918,0.257609980077,-14.121876482,0.392075558627,1.63096060815,-1.80277186776
momentum_12,3,2,10,4341,-0.000422201703849,-3.69848692572,0.254651635192,-14.5237116696,0.395530983644,1.6351839054,-1.83277759641
momentum_12,3,2,11,4341,-0.000395299971903,-3.46282775387,0.258194246898,-13.4117153867,0.394148813637,1.62358903478,-1.71599717803
